DayofWeek,product_id,product_name,category,customer_id,sale_amount_sum,sale_amount_mean,sales_id_count,sale_ids
Sunday,2018,Electronics-Nature,Electronics,1158,2169.04,2169.04,1,[1283]
Sunday,2018,Electronics-Nature,Electronics,1161,1301.42,1301.42,1,[1146]
Sunday,2018,Electronics-Nature,Electronics,1183,2711.3,2711.3,1,[275]
Sunday,2018,Electronics-Nature,Electronics,1184,488.03,488.03,1,[102]
Sunday,2018,Electronics-Nature,Electronics,1186,1301.42,1301.42,1,[561]
Sunday,2018,Electronics-Nature,Electronics,1196,433.81,433.81,1,[1639]
Sunday,2018,Electronics-Nature,Electronics,1197,867.62,867.62,1,[1311]
Sunday,2019,Home-History,Clothing,1013,0.0,0.0,1,[195]
Sunday,2019,Home-History,Clothing,1016,0.0,0.0,1,[1385]
Sunday,2019,Home-History,Clothing,1027,747.14,747.14,1,[1070]
Sunday,2019,Home-History,Clothing,1035,0.0,0.0,1,[247]
Sunday,2019,Home-History,Clothing,1042,933.93,933.93,1,[1912]
Sunday,2019,Home-History,Clothing,1048,840.54,840.54,1,[1854]
Sunday,2019,Home-History,Clothing,1066,933.93,933.93,1,[1168]
Sunday,2019,Home-History,Clothing,1076,747.14,747.14,1,[1888]
Sunday,2019,Home-History,Clothing,1095,933.93,933.93,1,[177]
Sunday,2019,Home-History,Clothing,1106,3735.72,3735.72,1,[797]
Sunday,2019,Home-History,Clothing,1127,933.93,933.93,1,[1620]
Sunday,2019,Home-History,Clothing,1128,1494.29,1494.29,1,[1394]
Sunday,2019,Home-History,Clothing,1132,1681.07,1681.07,1,[331]
Sunday,2019,Home-History,Clothing,1133,1494.28,747.14,2,"[1991, 2002]"
Sunday,2019,Home-History,Clothing,1151,933.93,933.93,1,[1592]
Sunday,2019,Home-History,Clothing,1169,747.14,747.14,1,[1438]
Sunday,2019,Home-History,Clothing,1179,1867.86,1867.86,1,[878]
Sunday,2019,Home-History,Clothing,1181,4202.68,4202.68,1,[489]
Sunday,2020,Electronics-Share,Clothing,1020,1014.74,1014.74,1,[1148]
Sunday,2020,Electronics-Share,Clothing,1023,0.0,0.0,1,[704]
Sunday,2020,Electronics-Share,Clothing,1025,375.83,375.83,1,[1811]
Sunday,2020,Electronics-Share,Clothing,1031,1127.49,1127.49,1,[622]
Sunday,2020,Electronics-Share,Clothing,1033,751.66,751.66,1,[963]
Sunday,2020,Electronics-Share,Clothing,1035,676.49,676.49,1,[1322]
Sunday,2020,Electronics-Share,Clothing,1039,338.25,338.25,1,[250]
Sunday,2020,Electronics-Share,Clothing,1045,1352.99,1352.99,1,[1359]
Sunday,2020,Electronics-Share,Clothing,1053,601.33,601.33,1,[1807]
Sunday,2020,Electronics-Share,Clothing,1063,375.83,375.83,1,[1175]
Sunday,2020,Electronics-Share,Clothing,1065,300.66,300.66,1,[1508]
Sunday,2020,Electronics-Share,Clothing,1066,1014.74,1014.74,1,[1673]
Sunday,2020,Electronics-Share,Clothing,1076,2254.98,2254.98,1,[509]
Sunday,2020,Electronics-Share,Clothing,1090,751.66,751.66,1,[1703]
Sunday,2020,Electronics-Share,Clothing,1114,676.49,676.49,1,[1027]
Sunday,2020,Electronics-Share,Clothing,1131,0.0,0.0,1,[811]
Sunday,2020,Electronics-Share,Clothing,1151,1127.49,1127.49,1,[1046]
Sunday,2020,Electronics-Share,Clothing,1158,676.49,676.49,1,[1631]
Sunday,2020,Electronics-Share,Clothing,1164,1879.15,1879.15,1,[912]
Sunday,2020,Electronics-Share,Clothing,1168,601.33,601.33,1,[1242]
Sunday,2020,Electronics-Share,Clothing,1195,1879.15,1879.15,1,[352]
Sunday,2021,Clothing-Skill,Office,1003,2506.23,2506.23,1,[1201]
Sunday,2021,Clothing-Skill,Office,1014,1503.74,1503.74,1,[1049]
Sunday,2021,Clothing-Skill,Office,1046,2255.61,2255.61,1,[1861]
Sunday,2021,Clothing-Skill,Office,1083,668.33,668.33,1,[211]
Sunday,2021,Clothing-Skill,Office,1086,2004.98,2004.98,1,[1754]
Sunday,2021,Clothing-Skill,Office,1105,835.41,835.41,1,[1152]
Sunday,2021,Clothing-Skill,Office,1107,751.87,751.87,1,[1585]
Sunday,2021,Clothing-Skill,Office,1109,668.33,668.33,1,[1012]
Sunday,2021,Clothing-Skill,Office,1112,835.41,835.41,1,[1040]
Sunday,2021,Clothing-Skill,Office,1123,0.0,0.0,1,[1052]
Sunday,2021,Clothing-Skill,Office,1125,1670.82,1670.82,1,[591]
Sunday,2021,Clothing-Skill,Office,1166,0.0,0.0,1,[900]
Sunday,2021,Clothing-Skill,Office,1179,835.41,835.41,1,[502]
Sunday,2021,Clothing-Skill,Office,1189,1336.66,1336.66,1,[1722]
Sunday,2021,Clothing-Skill,Office,1196,751.87,751.87,1,[1345]
Sunday,2021,Clothing-Skill,Office,1197,1670.82,1670.82,1,[1956]
Sunday,2022,Home-Economy,Electronics,1001,536.94,536.94,1,[1556]
Sunday,2022,Home-Economy,Electronics,1004,671.18,671.18,1,[161]
Sunday,2022,Home-Economy,Electronics,1009,2684.72,2684.72,1,[801]
Sunday,2022,Home-Economy,Electronics,1016,2684.72,2684.72,1,[1325]
Sunday,2022,Home-Economy,Electronics,1025,1073.89,1073.89,1,[892]
Sunday,2022,Home-Economy,Electronics,1030,604.06,604.06,1,[443]
Sunday,2022,Home-Economy,Electronics,1033,1812.1799999999998,906.0899999999999,2,"[1225, 1930]"
Sunday,2022,Home-Economy,Electronics,1043,2684.72,2684.72,1,[114]
Sunday,2022,Home-Economy,Electronics,1050,671.18,671.18,1,[219]
Sunday,2022,Home-Economy,Electronics,1066,536.94,536.94,1,[1819]
Sunday,2022,Home-Economy,Electronics,1080,1073.89,1073.89,1,[541]
Sunday,2022,Home-Economy,Electronics,1093,604.06,604.06,1,[1609]
Sunday,2022,Home-Economy,Electronics,1094,0.0,0.0,1,[1478]
Sunday,2022,Home-Economy,Electronics,1100,1610.83,1610.83,1,[1413]
Sunday,2022,Home-Economy,Electronics,1106,671.18,671.18,1,[404]
Sunday,2022,Home-Economy,Electronics,1111,671.18,671.18,1,[20]
Sunday,2022,Home-Economy,Electronics,1114,3020.31,3020.31,1,[960]
Sunday,2022,Home-Economy,Electronics,1141,0.0,0.0,1,[1107]
Sunday,2022,Home-Economy,Electronics,1183,2684.72,2684.72,1,[741]
Sunday,2022,Home-Economy,Electronics,1198,671.18,671.18,1,[1085]
Sunday,2023,Home-Yeah,Electronics,1007,751.63,751.63,1,[188]
Sunday,2023,Home-Yeah,Electronics,1012,2818.62,2818.62,1,[1355]
Sunday,2023,Home-Yeah,Electronics,1022,5637.24,5637.24,1,[524]
Sunday,2023,Home-Yeah,Electronics,1029,2818.62,1409.31,2,"[582, 1003]"
Sunday,2023,Home-Yeah,Electronics,1038,0.0,0.0,1,[1042]
Sunday,2023,Home-Yeah,Electronics,1042,2254.9,2254.9,1,[1241]
Sunday,2023,Home-Yeah,Electronics,1051,0.0,0.0,1,[1662]
Sunday,2023,Home-Yeah,Electronics,1054,751.63,751.63,1,[1899]
Sunday,2023,Home-Yeah,Electronics,1079,3006.53,3006.53,1,[245]
Sunday,2023,Home-Yeah,Electronics,1086,3758.16,3758.16,1,[294]
Sunday,2023,Home-Yeah,Electronics,1094,1879.08,1879.08,1,[1635]
Sunday,2023,Home-Yeah,Electronics,1107,2536.76,2536.76,1,[1832]
Sunday,2023,Home-Yeah,Electronics,1110,1879.08,1879.08,1,[517]
Sunday,2023,Home-Yeah,Electronics,1124,2254.9,2254.9,1,[1479]
Sunday,2023,Home-Yeah,Electronics,1126,2254.9,1127.45,2,"[405, 1370]"
Sunday,2023,Home-Yeah,Electronics,1137,1503.26,1503.26,1,[575]
Sunday,2023,Home-Yeah,Electronics,1145,1503.26,1503.26,1,[1214]
Sunday,2023,Home-Yeah,Electronics,1152,1879.08,1879.08,1,[1560]
Sunday,2023,Home-Yeah,Electronics,1154,751.63,751.63,1,[297]
Sunday,2023,Home-Yeah,Electronics,1161,939.54,939.54,1,[285]
Sunday,2023,Home-Yeah,Electronics,1178,1503.26,1503.26,1,[1505]
Sunday,2024,Clothing-Paper,Home,1003,248.54,248.54,1,[1906]
Sunday,2024,Clothing-Paper,Home,1005,621.35,621.35,1,[932]
Sunday,2024,Clothing-Paper,Home,1013,708.3399999999999,354.16999999999996,2,"[79, 1566]"
Sunday,2024,Clothing-Paper,Home,1052,298.25,298.25,1,[770]
Sunday,2024,Clothing-Paper,Home,1054,372.81,372.81,1,[471]
Sunday,2024,Clothing-Paper,Home,1074,248.54,248.54,1,[1623]
Sunday,2024,Clothing-Paper,Home,1082,372.81,372.81,1,[96]
Sunday,2024,Clothing-Paper,Home,1089,298.25,298.25,1,[1277]
Sunday,2024,Clothing-Paper,Home,1144,298.25,298.25,1,[736]
Sunday,2024,Clothing-Paper,Home,1169,621.35,621.35,1,[1530]
Sunday,2024,Clothing-Paper,Home,1178,223.69,223.69,1,[1907]
Sunday,2024,Clothing-Paper,Home,1183,335.53,335.53,1,[1705]
Sunday,2024,Clothing-Paper,Home,1184,198.83,198.83,1,[1581]
Sunday,2024,Clothing-Paper,Home,1187,372.81,372.81,1,[1210]
Sunday,2024,Clothing-Paper,Home,1199,223.69,223.69,1,[1316]
Sunday,2025,Electronics-Assume,Clothing,1002,503.32,503.32,1,[1086]
Sunday,2025,Electronics-Assume,Clothing,1004,0.0,0.0,1,[1057]
Sunday,2025,Electronics-Assume,Clothing,1010,559.24,559.24,1,[1696]
Sunday,2025,Electronics-Assume,Clothing,1016,671.09,671.09,1,[1546]
Sunday,2025,Electronics-Assume,Clothing,1019,559.24,559.24,1,[699]
Sunday,2025,Electronics-Assume,Clothing,1033,671.09,671.09,1,[1349]
Sunday,2025,Electronics-Assume,Clothing,1039,503.32,503.32,1,[480]
Sunday,2025,Electronics-Assume,Clothing,1041,671.09,671.09,1,[257]
Sunday,2025,Electronics-Assume,Clothing,1044,223.7,223.7,1,[132]
Sunday,2025,Electronics-Assume,Clothing,1049,503.32,503.32,1,[814]
Sunday,2025,Electronics-Assume,Clothing,1054,671.09,671.09,1,[394]
Sunday,2025,Electronics-Assume,Clothing,1075,0.0,0.0,1,[287]
Sunday,2025,Electronics-Assume,Clothing,1082,223.7,223.7,1,[1402]
Sunday,2025,Electronics-Assume,Clothing,1094,223.7,223.7,1,[683]
Sunday,2025,Electronics-Assume,Clothing,1097,1258.29,1258.29,1,[1133]
Sunday,2025,Electronics-Assume,Clothing,1102,0.0,0.0,1,[1815]
Sunday,2025,Electronics-Assume,Clothing,1107,1034.5900000000001,517.2950000000001,2,"[724, 1574]"
Sunday,2025,Electronics-Assume,Clothing,1118,0.0,0.0,1,[1823]
Sunday,2025,Electronics-Assume,Clothing,1133,838.86,838.86,1,[1774]
Sunday,2025,Electronics-Assume,Clothing,1155,503.32,503.32,1,[883]
Sunday,2025,Electronics-Assume,Clothing,1157,671.09,671.09,1,[740]
Sunday,2025,Electronics-Assume,Clothing,1163,447.39,447.39,1,[1375]
Sunday,2025,Electronics-Assume,Clothing,1180,894.78,894.78,1,[816]
Sunday,2025,Electronics-Assume,Clothing,1183,503.32,503.32,1,[14]
Sunday,2025,Electronics-Assume,Clothing,1188,251.66,251.66,1,[1110]
Sunday,2026,Clothing-Use,Home,1001,190.4,190.4,1,[202]
Sunday,2026,Clothing-Use,Home,1005,211.56,211.56,1,[1875]
Sunday,2026,Clothing-Use,Home,1026,634.6800000000001,317.34000000000003,2,"[690, 982]"
Sunday,2026,Clothing-Use,Home,1051,338.5,338.5,1,[943]
Sunday,2026,Clothing-Use,Home,1061,423.12,423.12,1,[449]
Sunday,2026,Clothing-Use,Home,1067,380.81,380.81,1,[1111]
Sunday,2026,Clothing-Use,Home,1070,190.4,190.4,1,[857]
Sunday,2026,Clothing-Use,Home,1078,761.62,761.62,1,[1000]
Sunday,2026,Clothing-Use,Home,1162,169.25,169.25,1,[1777]
Sunday,2026,Clothing-Use,Home,1166,0.0,0.0,1,[339]
Sunday,2026,Clothing-Use,Home,1174,423.12,423.12,1,[431]
Sunday,2026,Clothing-Use,Home,1181,507.74,507.74,1,[546]
Sunday,2026,Clothing-Use,Home,1195,507.74,507.74,1,[54]
Sunday,2027,Home-Purpose,Office,1000,517.22,517.22,1,[629]
Sunday,2027,Home-Purpose,Office,1021,775.83,775.83,1,[1051]
Sunday,2027,Home-Purpose,Office,1037,465.5,465.5,1,[1579]
Sunday,2027,Home-Purpose,Office,1042,232.75,232.75,1,[790]
Sunday,2027,Home-Purpose,Office,1064,413.78,413.78,1,[829]
Sunday,2027,Home-Purpose,Office,1065,775.83,775.83,1,[270]
Sunday,2027,Home-Purpose,Office,1090,1112.03,556.015,2,"[719, 1108]"
Sunday,2027,Home-Purpose,Office,1139,258.61,258.61,1,[597]
Sunday,2027,Home-Purpose,Office,1153,698.25,698.25,1,[1831]
Sunday,2027,Home-Purpose,Office,1177,1034.44,1034.44,1,[1987]
Sunday,2027,Home-Purpose,Office,1180,0.0,0.0,1,[573]
Sunday,2028,Electronics-Take,Electronics,1010,1148.29,1148.29,1,[1029]
Sunday,2028,Electronics-Take,Electronics,1011,0.0,0.0,1,[201]
Sunday,2028,Electronics-Take,Electronics,1023,3062.11,1531.055,2,"[85, 262]"
Sunday,2028,Electronics-Take,Electronics,1047,1148.29,1148.29,1,[1002]
Sunday,2028,Electronics-Take,Electronics,1059,1531.06,1531.06,1,[1418]
Sunday,2028,Electronics-Take,Electronics,1061,1148.29,1148.29,1,[462]
Sunday,2028,Electronics-Take,Electronics,1063,510.35,510.35,1,[1013]
Sunday,2028,Electronics-Take,Electronics,1070,2551.76,1275.88,2,"[593, 1094]"
Sunday,2028,Electronics-Take,Electronics,1076,1020.7,1020.7,1,[1250]
Sunday,2028,Electronics-Take,Electronics,1089,2551.76,850.5866666666667,3,"[6, 970, 2000]"
Sunday,2028,Electronics-Take,Electronics,1093,1275.88,1275.88,1,[1229]
Sunday,2028,Electronics-Take,Electronics,1096,2551.76,2551.76,1,[1577]
Sunday,2028,Electronics-Take,Electronics,1105,1148.29,1148.29,1,[1324]
Sunday,2028,Electronics-Take,Electronics,1128,2041.41,1020.705,2,"[165, 1686]"
Sunday,2028,Electronics-Take,Electronics,1129,2551.76,2551.76,1,[915]
Sunday,2028,Electronics-Take,Electronics,1130,574.15,574.15,1,[321]
Sunday,2028,Electronics-Take,Electronics,1143,1531.06,1531.06,1,[1937]
Sunday,2028,Electronics-Take,Electronics,1165,1531.06,1531.06,1,[824]
Sunday,2028,Electronics-Take,Electronics,1173,2551.76,2551.76,1,[1885]
Sunday,2028,Electronics-Take,Electronics,1186,2551.76,2551.76,1,[444]
Sunday,2028,Electronics-Take,Electronics,1193,1531.06,1531.06,1,[136]
Sunday,2028,Electronics-Take,Electronics,1194,637.94,637.94,1,[592]
Sunday,2029,Home-Yourself,Electronics,1014,13.51,13.51,1,[738]
Sunday,2029,Home-Yourself,Electronics,1018,27.02,27.02,1,[633]
Sunday,2029,Home-Yourself,Electronics,1023,0.0,0.0,1,[68]
Sunday,2029,Home-Yourself,Electronics,1031,40.53,40.53,1,[1724]
Sunday,2029,Home-Yourself,Electronics,1064,12.16,12.16,1,[36]
Sunday,2029,Home-Yourself,Electronics,1112,13.51,13.51,1,[452]
Sunday,2029,Home-Yourself,Electronics,1115,0.0,0.0,1,[174]
Sunday,2029,Home-Yourself,Electronics,1125,40.53,40.53,1,[516]
Sunday,2029,Home-Yourself,Electronics,1127,40.53,40.53,1,[1729]
Sunday,2029,Home-Yourself,Electronics,1152,27.02,27.02,1,[1318]
Sunday,2029,Home-Yourself,Electronics,1175,36.48,36.48,1,[60]
Sunday,2029,Home-Yourself,Electronics,1185,12.16,12.16,1,[1236]
Sunday,2030,Clothing-First,Home,1005,679.88,679.88,1,[647]
Sunday,2030,Clothing-First,Home,1018,135.98,135.98,1,[1573]
Sunday,2030,Clothing-First,Home,1025,0.0,0.0,1,[1576]
Sunday,2030,Clothing-First,Home,1028,509.91,509.91,1,[648]
Sunday,2030,Clothing-First,Home,1035,339.94,339.94,1,[322]
Sunday,2030,Clothing-First,Home,1037,271.95,271.95,1,[1775]
Sunday,2030,Clothing-First,Home,1045,407.93,407.93,1,[734]
Sunday,2030,Clothing-First,Home,1063,509.91,509.91,1,[1752]
Sunday,2030,Clothing-First,Home,1081,339.94,339.94,1,[347]
Sunday,2030,Clothing-First,Home,1085,407.93,407.93,1,[1840]
Sunday,2030,Clothing-First,Home,1086,407.93,407.93,1,[1974]
Sunday,2030,Clothing-First,Home,1105,339.94,339.94,1,[1559]
Sunday,2030,Clothing-First,Home,1106,1019.82,1019.82,1,[1306]
Sunday,2030,Clothing-First,Home,1136,509.91,509.91,1,[254]
Sunday,2030,Clothing-First,Home,1146,543.9,543.9,1,[787]
Sunday,2030,Clothing-First,Home,1155,509.91,509.91,1,[1245]
Sunday,2030,Clothing-First,Home,1160,271.95,271.95,1,[1177]
Sunday,2030,Clothing-First,Home,1187,509.91,509.91,1,[1460]
Sunday,2031,Office-Develop,Office,1003,1695.9,1695.9,1,[674]
Sunday,2031,Office-Develop,Office,1007,1695.9,1695.9,1,[1781]
Sunday,2031,Office-Develop,Office,1010,2487.3199999999997,1243.6599999999999,2,"[1298, 1330]"
Sunday,2031,Office-Develop,Office,1019,1695.9,1695.9,1,[1863]
Sunday,2031,Office-Develop,Office,1025,904.48,904.48,1,[731]
Sunday,2031,Office-Develop,Office,1049,1356.72,1356.72,1,[386]
Sunday,2031,Office-Develop,Office,1058,0.0,0.0,1,[446]
Sunday,2031,Office-Develop,Office,1082,452.24,452.24,1,[677]
Sunday,2031,Office-Develop,Office,1085,508.77,508.77,1,[155]
Sunday,2031,Office-Develop,Office,1101,1130.6,1130.6,1,[1202]
Sunday,2031,Office-Develop,Office,1123,1356.72,1356.72,1,[341]
Sunday,2031,Office-Develop,Office,1149,904.48,904.48,1,[1254]
Sunday,2031,Office-Develop,Office,1182,1695.9,1695.9,1,[706]
Sunday,2031,Office-Develop,Office,1189,2035.08,2035.08,1,[567]
Sunday,2031,Office-Develop,Office,1195,1695.9,1695.9,1,[426]
Sunday,2031,Office-Develop,Office,1196,1526.31,1526.31,1,[553]
Sunday,2032,Electronics-There,Electronics,1013,2836.8,2836.8,1,[46]
Sunday,2032,Electronics-There,Electronics,1023,1702.08,1702.08,1,[1340]
Sunday,2032,Electronics-There,Electronics,1030,945.6,945.6,1,[1698]
Sunday,2032,Electronics-There,Electronics,1034,1702.08,1702.08,1,[1065]
Sunday,2032,Electronics-There,Electronics,1040,0.0,0.0,1,[672]
Sunday,2032,Electronics-There,Electronics,1055,945.6,945.6,1,[1138]
Sunday,2032,Electronics-There,Electronics,1057,3782.4,3782.4,1,[827]
Sunday,2032,Electronics-There,Electronics,1062,756.48,756.48,1,[465]
Sunday,2032,Electronics-There,Electronics,1072,1512.96,1512.96,1,[238]
Sunday,2032,Electronics-There,Electronics,1076,6619.2,6619.2,1,[1136]
Sunday,2032,Electronics-There,Electronics,1095,1512.96,1512.96,1,[280]
Sunday,2032,Electronics-There,Electronics,1098,0.0,0.0,1,[976]
Sunday,2032,Electronics-There,Electronics,1111,3782.4,3782.4,1,[1570]
Sunday,2032,Electronics-There,Electronics,1131,4728.0,4728.0,1,[1098]
Sunday,2032,Electronics-There,Electronics,1132,851.04,851.04,1,[1037]
Sunday,2032,Electronics-There,Electronics,1163,756.48,378.24,2,"[117, 874]"
Sunday,2032,Electronics-There,Electronics,1165,0.0,0.0,1,[410]
Sunday,2032,Electronics-There,Electronics,1174,4728.0,4728.0,1,[950]
Sunday,2032,Electronics-There,Electronics,1176,756.48,756.48,1,[121]
Sunday,2033,Clothing-Argue,Electronics,1002,3010.5,3010.5,1,[756]
Sunday,2033,Clothing-Argue,Electronics,1003,836.25,836.25,1,[653]
Sunday,2033,Clothing-Argue,Electronics,1004,0.0,0.0,1,[479]
Sunday,2033,Clothing-Argue,Electronics,1016,4264.88,2132.44,2,"[1030, 1082]"
Sunday,2033,Clothing-Argue,Electronics,1041,669.0,669.0,1,[821]
Sunday,2033,Clothing-Argue,Electronics,1043,836.25,836.25,1,[1628]
Sunday,2033,Clothing-Argue,Electronics,1056,836.25,836.25,1,[1176]
Sunday,2033,Clothing-Argue,Electronics,1070,752.62,752.62,1,[834]
Sunday,2033,Clothing-Argue,Electronics,1073,1338.0,1338.0,1,[1763]
Sunday,2033,Clothing-Argue,Electronics,1075,3345.0,1672.5,2,"[891, 1217]"
Sunday,2033,Clothing-Argue,Electronics,1100,2508.75,2508.75,1,[1745]
Sunday,2033,Clothing-Argue,Electronics,1119,1338.0,1338.0,1,[782]
Sunday,2033,Clothing-Argue,Electronics,1129,1672.5,1672.5,1,[1736]
Sunday,2033,Clothing-Argue,Electronics,1140,1338.0,1338.0,1,[1126]
Sunday,2033,Clothing-Argue,Electronics,1141,0.0,0.0,1,[1022]
Sunday,2033,Clothing-Argue,Electronics,1159,752.62,752.62,1,[1898]
Sunday,2033,Clothing-Argue,Electronics,1164,836.25,836.25,1,[1484]
Sunday,2033,Clothing-Argue,Electronics,1183,0.0,0.0,1,[1516]
Sunday,2033,Clothing-Argue,Electronics,1198,2257.88,2257.88,1,[314]
Sunday,2034,Clothing-Feel,Office,1005,544.68,544.68,1,[1829]
Sunday,2034,Clothing-Feel,Office,1021,544.68,544.68,1,[1949]
Sunday,2034,Clothing-Feel,Office,1051,217.87,217.87,1,[949]
Sunday,2034,Clothing-Feel,Office,1069,217.87,217.87,1,[1493]
Sunday,2034,Clothing-Feel,Office,1072,0.0,0.0,1,[1184]
Sunday,2034,Clothing-Feel,Office,1099,408.51,408.51,1,[727]
Sunday,2034,Clothing-Feel,Office,1106,136.17,136.17,1,[198]
Sunday,2034,Clothing-Feel,Office,1109,326.81,326.81,1,[668]
Sunday,2034,Clothing-Feel,Office,1129,108.94,108.94,1,[92]
Sunday,2034,Clothing-Feel,Office,1160,326.81,326.81,1,[1868]
Sunday,2034,Clothing-Feel,Office,1184,680.85,680.85,1,[1132]
Sunday,2034,Clothing-Feel,Office,1192,326.81,163.405,2,"[417, 1605]"
Sunday,2034,Clothing-Feel,Office,1194,245.11,245.11,1,[523]
Sunday,2035,Home-According,Home,1022,1619.98,1619.98,1,[723]
Sunday,2035,Home-According,Home,1032,4499.95,4499.95,1,[170]
Sunday,2035,Home-According,Home,1039,899.99,899.99,1,[447]
Sunday,2035,Home-According,Home,1040,899.99,899.99,1,[1405]
Sunday,2035,Home-According,Home,1042,809.99,809.99,1,[1619]
Sunday,2035,Home-According,Home,1054,899.99,899.99,1,[1795]
Sunday,2035,Home-According,Home,1102,1619.98,1619.98,1,[1130]
Sunday,2035,Home-According,Home,1130,899.99,899.99,1,[1727]
Sunday,2035,Home-According,Home,1147,809.99,809.99,1,[1117]
Sunday,2035,Home-According,Home,1156,0.0,0.0,1,[1072]
Sunday,2035,Home-According,Home,1166,899.99,899.99,1,[311]
Sunday,2035,Home-According,Home,1195,0.0,0.0,1,[186]
Sunday,2035,Home-According,Home,1199,2699.97,2699.97,1,[729]
Sunday,2036,Electronics-Candidate,Home,1008,196.18,196.18,1,[439]
Sunday,2036,Electronics-Candidate,Home,1010,348.77,348.77,1,[392]
Sunday,2036,Electronics-Candidate,Home,1012,653.94,653.94,1,[356]
Sunday,2036,Electronics-Candidate,Home,1021,348.77,348.77,1,[1066]
Sunday,2036,Electronics-Candidate,Home,1045,217.98,217.98,1,[1618]
Sunday,2036,Electronics-Candidate,Home,1063,653.94,653.94,1,[1105]
Sunday,2036,Electronics-Candidate,Home,1076,217.98,217.98,1,[1975]
Sunday,2036,Electronics-Candidate,Home,1078,1177.1,588.55,2,"[1995, 2005]"
Sunday,2036,Electronics-Candidate,Home,1090,588.55,588.55,1,[1630]
Sunday,2036,Electronics-Candidate,Home,1095,1046.3000000000002,523.1500000000001,2,"[235, 1629]"
Sunday,2036,Electronics-Candidate,Home,1098,0.0,0.0,1,[1715]
Sunday,2036,Electronics-Candidate,Home,1110,348.77,348.77,1,[1850]
Sunday,2036,Electronics-Candidate,Home,1125,588.55,588.55,1,[586]
Sunday,2036,Electronics-Candidate,Home,1132,348.77,348.77,1,[333]
Sunday,2036,Electronics-Candidate,Home,1140,348.77,348.77,1,[1093]
Sunday,2036,Electronics-Candidate,Home,1141,871.92,871.92,1,[361]
Sunday,2036,Electronics-Candidate,Home,1156,1177.0900000000001,392.3633333333334,3,"[253, 315, 1222]"
Sunday,2036,Electronics-Candidate,Home,1169,392.36,392.36,1,[771]
Sunday,2036,Electronics-Candidate,Home,1180,217.98,217.98,1,[59]
Sunday,2036,Electronics-Candidate,Home,1185,980.91,980.91,1,[1500]
Sunday,2036,Electronics-Candidate,Home,1193,348.77,348.77,1,[401]
Sunday,2036,Electronics-Candidate,Home,1196,0.0,0.0,1,[256]
Sunday,2036,Electronics-Candidate,Home,1198,392.36,392.36,1,[1333]
Sunday,2036,Electronics-Candidate,Home,1199,871.92,871.92,1,[1143]
Sunday,2037,Clothing-Meeting,Electronics,1003,1440.56,1440.56,1,[528]
Sunday,2037,Clothing-Meeting,Electronics,1007,648.25,648.25,1,[1833]
Sunday,2037,Clothing-Meeting,Electronics,1023,2160.84,2160.84,1,[131]
Sunday,2037,Clothing-Meeting,Electronics,1033,1440.56,1440.56,1,[1926]
Sunday,2037,Clothing-Meeting,Electronics,1051,1800.7,900.35,2,"[1735, 1914]"
Sunday,2037,Clothing-Meeting,Electronics,1074,0.0,0.0,1,[1677]
Sunday,2037,Clothing-Meeting,Electronics,1108,648.25,648.25,1,[1334]
Sunday,2037,Clothing-Meeting,Electronics,1110,324.13,324.13,1,[1267]
Sunday,2037,Clothing-Meeting,Electronics,1121,1080.42,1080.42,1,[1641]
Sunday,2037,Clothing-Meeting,Electronics,1128,0.0,0.0,1,[1097]
Sunday,2037,Clothing-Meeting,Electronics,1163,0.0,0.0,1,[422]
Sunday,2037,Clothing-Meeting,Electronics,1176,720.28,720.28,1,[951]
Sunday,2037,Clothing-Meeting,Electronics,1179,1440.56,1440.56,1,[124]
Sunday,2037,Clothing-Meeting,Electronics,1180,288.11,288.11,1,[605]
Sunday,2037,Clothing-Meeting,Electronics,1183,2160.84,2160.84,1,[87]
Sunday,2038,Office-Soon,Clothing,1002,1482.42,1482.42,1,[406]
Sunday,2038,Office-Soon,Clothing,1017,0.0,0.0,1,[565]
Sunday,2038,Office-Soon,Clothing,1030,3706.04,3706.04,1,[1877]
Sunday,2038,Office-Soon,Clothing,1034,2223.62,2223.62,1,[807]
Sunday,2038,Office-Soon,Clothing,1045,1667.72,1667.72,1,[41]
Sunday,2038,Office-Soon,Clothing,1053,2964.83,2964.83,1,[1658]
Sunday,2038,Office-Soon,Clothing,1057,2501.58,2501.58,1,[387]
Sunday,2038,Office-Soon,Clothing,1060,3335.44,3335.44,1,[455]
Sunday,2038,Office-Soon,Clothing,1067,926.51,926.51,1,[1666]
Sunday,2038,Office-Soon,Clothing,1068,0.0,0.0,1,[531]
Sunday,2038,Office-Soon,Clothing,1086,1667.72,1667.72,1,[745]
Sunday,2038,Office-Soon,Clothing,1094,926.51,926.51,1,[635]
Sunday,2038,Office-Soon,Clothing,1105,1853.02,1853.02,1,[456]
Sunday,2038,Office-Soon,Clothing,1113,2223.62,2223.62,1,[52]
Sunday,2038,Office-Soon,Clothing,1126,1667.72,1667.72,1,[1932]
Sunday,2038,Office-Soon,Clothing,1129,0.0,0.0,1,[1768]
Sunday,2038,Office-Soon,Clothing,1134,926.51,926.51,1,[1391]
Sunday,2038,Office-Soon,Clothing,1135,926.51,926.51,1,[851]
Sunday,2038,Office-Soon,Clothing,1149,926.51,926.51,1,[1664]
Sunday,2038,Office-Soon,Clothing,1157,4632.55,4632.55,1,[1761]
